"","precipitation","rain","mean_tmp 1","mean_tmp 2","mean_tmp 3","mean_tmp 4","mean_tmp 5","mean_tmp 6","mean_tmp 7","mean_RH 1","mean_RH 2","mean_RH 3","mean_RH 4","mean_RH 5","mean_RH 6","mean_RH 7","mean_press 1","mean_press 2","mean_press 3","mean_press 4","mean_press 5","mean_press 6","mean_press 7","mean_Wind_speed 1","mean_Wind_speed 2","mean_Wind_speed 3","mean_Wind_speed 4","mean_Wind_speed 5","mean_Wind_speed 6","mean_Wind_speed 7","Cold_Deg_days 1","Cold_Deg_days 2","Cold_Deg_days 3","Cold_Deg_days 4","Cold_Deg_days 5","Cold_Deg_days 6","Cold_Deg_days 7","spd_max_gust 1","spd_max_gust 2","spd_max_gust 3","spd_max_gust 4","spd_max_gust 5","spd_max_gust 6","spd_max_gust 7","precipitation 1","precipitation 2","precipitation 3","precipitation 4","precipitation 5","precipitation 6","precipitation 7","rain 1","rain 2","rain 3","rain 4","rain 5","rain 6","rain 7"
"946",1,1,0.244524715742111,0.00731689249342678,0.142466136671442,0.115993604351492,0.0759364829656851,-0.30129710338779,-0.178339156986499,0.741121095455712,0.826272999537869,0.81814291830552,0.730423620025674,0.843388960205392,0.683782627265725,0.617030380795892,0.978517295805872,0.984782582502982,0.979260294227502,0.975521203898936,0.966223678446209,0.978938997795101,0.970300131330048,0.174193548399941,0.241474654469417,0.207373271904691,0.321658986272565,0.532718893974763,0.156682027653949,0.518894009181117,0,0,0,0,0,0,0,0.0425531914893617,0.0425531914893617,0.319148936170213,0.382978723404255,0.723404255319149,0.0425531914893617,0.553191489361702,0,0,0.2,0.4,6.2,0,0.8,0,0,1,1,1,0,1
"947",0,0,0.580307889002661,0.244524715742111,0.00731689249342678,0.142466136671442,0.115993604351492,0.0759364829656851,-0.30129710338779,0.7860504921181,0.741121095455712,0.826272999537869,0.81814291830552,0.730423620025674,0.843388960205392,0.683782627265725,0.965826073713508,0.978517295805872,0.984782582502982,0.979260294227502,0.975521203898936,0.966223678446209,0.978938997795101,0.478341013860154,0.174193548399941,0.241474654469417,0.207373271904691,0.321658986272565,0.532718893974763,0.156682027653949,0,0,0,0,0,0,0,0.723404255319149,0.0425531914893617,0.0425531914893617,0.319148936170213,0.382978723404255,0.723404255319149,0.0425531914893617,1,0,0,0.2,0.4,6.2,0,1,0,0,1,1,1,0
"948",0,0,0.0651384763108962,0.580307889002661,0.244524715742111,0.00731689249342678,0.142466136671442,0.115993604351492,0.0759364829656851,0.605905006418485,0.7860504921181,0.741121095455712,0.826272999537869,0.81814291830552,0.730423620025674,0.843388960205392,0.972970910273865,0.965826073713508,0.978517295805872,0.984782582502982,0.979260294227502,0.975521203898936,0.966223678446209,0.484792626837588,0.478341013860154,0.174193548399941,0.241474654469417,0.207373271904691,0.321658986272565,0.532718893974763,0,0,0,0,0,0,0,0.446808510638298,0.723404255319149,0.0425531914893617,0.0425531914893617,0.319148936170213,0.382978723404255,0.723404255319149,0,1,0,0,0.2,0.4,6.2,0,1,0,0,1,1,1
"949",0,0,-0.277959476133993,0.0651384763108962,0.580307889002661,0.244524715742111,0.00731689249342678,0.142466136671442,0.115993604351492,0.588361146803594,0.605905006418485,0.7860504921181,0.741121095455712,0.826272999537869,0.81814291830552,0.730423620025674,0.983083725917804,0.972970910273865,0.965826073713508,0.978517295805872,0.984782582502982,0.979260294227502,0.975521203898936,0.38709677422209,0.484792626837588,0.478341013860154,0.174193548399941,0.241474654469417,0.207373271904691,0.321658986272565,0,0,0,0,0,0,0,0.382978723404255,0.446808510638298,0.723404255319149,0.0425531914893617,0.0425531914893617,0.319148936170213,0.382978723404255,0,0,1,0,0,0.2,0.4,0,0,1,0,0,1,1
"950",0,0,-0.0240321590040919,-0.277959476133993,0.0651384763108962,0.580307889002661,0.244524715742111,0.00731689249342678,0.142466136671442,0.719726144595635,0.588361146803594,0.605905006418485,0.7860504921181,0.741121095455712,0.826272999537869,0.81814291830552,0.984806679759509,0.983083725917804,0.972970910273865,0.965826073713508,0.978517295805872,0.984782582502982,0.979260294227502,0.457142857250296,0.38709677422209,0.484792626837588,0.478341013860154,0.174193548399941,0.241474654469417,0.207373271904691,0,0,0,0,0,0,0,0.404255319148936,0.382978723404255,0.446808510638298,0.723404255319149,0.0425531914893617,0.0425531914893617,0.319148936170213,0,0,0,1,0,0,0.2,0,0,0,1,0,0,1
"951",0.2,1,-0.0919551039153823,-0.0240321590040919,-0.277959476133993,0.0651384763108962,0.580307889002661,0.244524715742111,0.00731689249342678,0.750962772785623,0.719726144595635,0.588361146803594,0.605905006418485,0.7860504921181,0.741121095455712,0.826272999537869,0.980200087232069,0.984806679759509,0.983083725917804,0.972970910273865,0.965826073713508,0.978517295805872,0.984782582502982,0.255299539263064,0.457142857250296,0.38709677422209,0.484792626837588,0.478341013860154,0.174193548399941,0.241474654469417,0,0,0,0,0,0,0,0.276595744680851,0.404255319148936,0.382978723404255,0.446808510638298,0.723404255319149,0.0425531914893617,0.0425531914893617,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"952",15.6,1,-0.0494597230243896,-0.0919551039153823,-0.0240321590040919,-0.277959476133993,0.0651384763108962,0.580307889002661,0.244524715742111,0.811296534017972,0.750962772785623,0.719726144595635,0.588361146803594,0.605905006418485,0.7860504921181,0.741121095455712,0.972926732291529,0.980200087232069,0.984806679759509,0.983083725917804,0.972970910273865,0.965826073713508,0.978517295805872,0.297695852482779,0.255299539263064,0.457142857250296,0.38709677422209,0.484792626837588,0.478341013860154,0.174193548399941,0,0,0,0,0,0,0,0.0425531914893617,0.276595744680851,0.404255319148936,0.382978723404255,0.446808510638298,0.723404255319149,0.0425531914893617,0.2,0,0,0,0,1,0,1,0,0,0,0,1,0
"953",0,0,0.12261173738968,-0.0494597230243896,-0.0919551039153823,-0.0240321590040919,-0.277959476133993,0.0651384763108962,0.580307889002661,0.922978177150193,0.811296534017972,0.750962772785623,0.719726144595635,0.588361146803594,0.605905006418485,0.7860504921181,0.962139193753991,0.972926732291529,0.980200087232069,0.984806679759509,0.983083725917804,0.972970910273865,0.965826073713508,0.390783410240795,0.297695852482779,0.255299539263064,0.457142857250296,0.38709677422209,0.484792626837588,0.478341013860154,0,0,0,0,0,0,0,0.638297872340426,0.0425531914893617,0.276595744680851,0.404255319148936,0.382978723404255,0.446808510638298,0.723404255319149,15.6,0.2,0,0,0,0,1,1,1,0,0,0,0,1
"954",0,0,-0.516560590337418,0.12261173738968,-0.0494597230243896,-0.0919551039153823,-0.0240321590040919,-0.277959476133993,0.0651384763108962,0.703465982028241,0.922978177150193,0.811296534017972,0.750962772785623,0.719726144595635,0.588361146803594,0.605905006418485,0.973155656228538,0.962139193753991,0.972926732291529,0.980200087232069,0.984806679759509,0.983083725917804,0.972970910273865,0.61290322577791,0.390783410240795,0.297695852482779,0.255299539263064,0.457142857250296,0.38709677422209,0.484792626837588,0,0,0,0,0,0,0,0.48936170212766,0.638297872340426,0.0425531914893617,0.276595744680851,0.404255319148936,0.382978723404255,0.446808510638298,0,15.6,0.2,0,0,0,0,0,1,1,0,0,0,0
"955",0,0,-0.257408431291263,-0.516560590337418,0.12261173738968,-0.0494597230243896,-0.0919551039153823,-0.0240321590040919,-0.277959476133993,0.764655541258023,0.703465982028241,0.922978177150193,0.811296534017972,0.750962772785623,0.719726144595635,0.588361146803594,0.977898799233707,0.973155656228538,0.962139193753991,0.972926732291529,0.980200087232069,0.984806679759509,0.983083725917804,0.381566820304632,0.61290322577791,0.390783410240795,0.297695852482779,0.255299539263064,0.457142857250296,0.38709677422209,0,0,0,0,0,0,0,0.361702127659574,0.48936170212766,0.638297872340426,0.0425531914893617,0.276595744680851,0.404255319148936,0.382978723404255,0,0,15.6,0.2,0,0,0,0,0,1,1,0,0,0
"956",0,0,-0.328814604174588,-0.257408431291263,-0.516560590337418,0.12261173738968,-0.0494597230243896,-0.0919551039153823,-0.0240321590040919,0.662815575558408,0.764655541258023,0.703465982028241,0.922978177150193,0.811296534017972,0.750962772785623,0.719726144595635,0.983959259250334,0.977898799233707,0.973155656228538,0.962139193753991,0.972926732291529,0.980200087232069,0.984806679759509,0.292165898565321,0.381566820304632,0.61290322577791,0.390783410240795,0.297695852482779,0.255299539263064,0.457142857250296,0,0,0,0,0,0,0,0.297872340425532,0.361702127659574,0.48936170212766,0.638297872340426,0.0425531914893617,0.276595744680851,0.404255319148936,0,0,0,15.6,0.2,0,0,0,0,0,1,1,0,0
"957",0,0,-0.644046733093994,-0.328814604174588,-0.257408431291263,-0.516560590337418,0.12261173738968,-0.0494597230243896,-0.0919551039153823,0.708172871168164,0.662815575558408,0.764655541258023,0.703465982028241,0.922978177150193,0.811296534017972,0.750962772785623,0.992967617624733,0.983959259250334,0.977898799233707,0.973155656228538,0.962139193753991,0.972926732291529,0.980200087232069,0.232258064533254,0.292165898565321,0.381566820304632,0.61290322577791,0.390783410240795,0.297695852482779,0.255299539263064,0,0,0,0,0,0,0,0.0425531914893617,0.297872340425532,0.361702127659574,0.48936170212766,0.638297872340426,0.0425531914893617,0.276595744680851,0,0,0,0,15.6,0.2,0,0,0,0,0,1,1,0
"958",8.6,1,-0.326724667408087,-0.644046733093994,-0.328814604174588,-0.257408431291263,-0.516560590337418,0.12261173738968,-0.0494597230243896,0.752674368883184,0.708172871168164,0.662815575558408,0.764655541258023,0.703465982028241,0.922978177150193,0.811296534017972,0.986630039158042,0.992967617624733,0.983959259250334,0.977898799233707,0.973155656228538,0.962139193753991,0.972926732291529,0.381566820304632,0.232258064533254,0.292165898565321,0.381566820304632,0.61290322577791,0.390783410240795,0.297695852482779,0,0,0,0,0,0,0,0.48936170212766,0.0425531914893617,0.297872340425532,0.361702127659574,0.48936170212766,0.638297872340426,0.0425531914893617,0,0,0,0,0,15.6,0.2,0,0,0,0,0,1,1
"959",0,0,0.322200698339757,-0.326724667408087,-0.644046733093994,-0.328814604174588,-0.257408431291263,-0.516560590337418,0.12261173738968,0.824989302490372,0.752674368883184,0.708172871168164,0.662815575558408,0.764655541258023,0.703465982028241,0.922978177150193,0.974657718230779,0.986630039158042,0.992967617624733,0.983959259250334,0.977898799233707,0.973155656228538,0.962139193753991,0.619354838755344,0.381566820304632,0.232258064533254,0.292165898565321,0.381566820304632,0.61290322577791,0.390783410240795,0,0,0,0,0,0,0,0.531914893617021,0.48936170212766,0.0425531914893617,0.297872340425532,0.361702127659574,0.48936170212766,0.638297872340426,8.6,0,0,0,0,0,15.6,1,0,0,0,0,0,1
"960",0,0,-0.0543362421183599,0.322200698339757,-0.326724667408087,-0.644046733093994,-0.328814604174588,-0.257408431291263,-0.516560590337418,0.603765511373556,0.824989302490372,0.752674368883184,0.708172871168164,0.662815575558408,0.764655541258023,0.703465982028241,0.977312432979505,0.974657718230779,0.986630039158042,0.992967617624733,0.983959259250334,0.977898799233707,0.973155656228538,0.531797235135985,0.619354838755344,0.381566820304632,0.232258064533254,0.292165898565321,0.381566820304632,0.61290322577791,0,0,0,0,0,0,0,0.468085106382979,0.531914893617021,0.48936170212766,0.0425531914893617,0.297872340425532,0.361702127659574,0.48936170212766,0,8.6,0,0,0,0,0,0,1,0,0,0,0,0
"961",0.4,1,-0.437491316032653,-0.0543362421183599,0.322200698339757,-0.326724667408087,-0.644046733093994,-0.328814604174588,-0.257408431291263,0.683782627265725,0.603765511373556,0.824989302490372,0.752674368883184,0.708172871168164,0.662815575558408,0.764655541258023,0.98097923250238,0.977312432979505,0.974657718230779,0.986630039158042,0.992967617624733,0.983959259250334,0.977898799233707,0.259907834120546,0.531797235135985,0.619354838755344,0.381566820304632,0.232258064533254,0.292165898565321,0.381566820304632,0,0,0,0,0,0,0,0.404255319148936,0.468085106382979,0.531914893617021,0.48936170212766,0.0425531914893617,0.297872340425532,0.361702127659574,0,0,8.6,0,0,0,0,0,0,1,0,0,0,0
"962",0,0,-0.261588304824266,-0.437491316032653,-0.0543362421183599,0.322200698339757,-0.326724667408087,-0.644046733093994,-0.328814604174588,0.609756097560976,0.683782627265725,0.603765511373556,0.824989302490372,0.752674368883184,0.708172871168164,0.662815575558408,0.970324228586575,0.98097923250238,0.977312432979505,0.974657718230779,0.986630039158042,0.992967617624733,0.983959259250334,0.603686636062945,0.259907834120546,0.531797235135985,0.619354838755344,0.381566820304632,0.232258064533254,0.292165898565321,0,0,0,0,0,0,0,0.765957446808511,0.404255319148936,0.468085106382979,0.531914893617021,0.48936170212766,0.0425531914893617,0.297872340425532,0.4,0,0,8.6,0,0,0,1,0,0,1,0,0,0
"963",1.8,1,-0.849557181772084,-0.261588304824266,-0.437491316032653,-0.0543362421183599,0.322200698339757,-0.326724667408087,-0.644046733093994,0.549850235378691,0.609756097560976,0.683782627265725,0.603765511373556,0.824989302490372,0.752674368883184,0.708172871168164,0.977842572623107,0.970324228586575,0.98097923250238,0.977312432979505,0.974657718230779,0.986630039158042,0.992967617624733,0.286635944647863,0.603686636062945,0.259907834120546,0.531797235135985,0.619354838755344,0.381566820304632,0.232258064533254,0,0,0,0,0,0,0,0.361702127659574,0.765957446808511,0.404255319148936,0.468085106382979,0.531914893617021,0.48936170212766,0.0425531914893617,0,0.4,0,0,8.6,0,0,0,1,0,0,1,0,0
"964",0,0,-0.980178229678411,-0.849557181772084,-0.261588304824266,-0.437491316032653,-0.0543362421183599,0.322200698339757,-0.326724667408087,0.778776208780488,0.549850235378691,0.609756097560976,0.683782627265725,0.603765511373556,0.824989302490372,0.752674368883184,0.985810732436112,0.977842572623107,0.970324228586575,0.98097923250238,0.977312432979505,0.974657718230779,0.986630039158042,0.129032258066657,0.286635944647863,0.603686636062945,0.259907834120546,0.531797235135985,0.619354838755344,0.381566820304632,0,0,0,0,0,0,0,0.0425531914893617,0.361702127659574,0.765957446808511,0.404255319148936,0.468085106382979,0.531914893617021,0.48936170212766,1.8,0,0.4,0,0,8.6,0,1,0,1,0,0,1,0
"965",0.2,1,-0.757599964046029,-0.980178229678411,-0.849557181772084,-0.261588304824266,-0.437491316032653,-0.0543362421183599,0.322200698339757,0.832263585827985,0.778776208780488,0.549850235378691,0.609756097560976,0.683782627265725,0.603765511373556,0.824989302490372,0.996606303360362,0.985810732436112,0.977842572623107,0.970324228586575,0.98097923250238,0.977312432979505,0.974657718230779,0.207373271904691,0.129032258066657,0.286635944647863,0.603686636062945,0.259907834120546,0.531797235135985,0.619354838755344,0,0,0,0,0,0,0,0.404255319148936,0.0425531914893617,0.361702127659574,0.765957446808511,0.404255319148936,0.468085106382979,0.531914893617021,0,1.8,0,0.4,0,0,8.6,0,1,0,1,0,0,1
"966",14,1,-0.0665275399786822,-0.757599964046029,-0.980178229678411,-0.849557181772084,-0.261588304824266,-0.437491316032653,-0.0543362421183599,0.681643132220796,0.832263585827985,0.778776208780488,0.549850235378691,0.609756097560976,0.683782627265725,0.603765511373556,0.991818981408967,0.996606303360362,0.985810732436112,0.977842572623107,0.970324228586575,0.98097923250238,0.977312432979505,0.560368663562055,0.207373271904691,0.129032258066657,0.286635944647863,0.603686636062945,0.259907834120546,0.531797235135985,0,0,0,0,0,0,0,0.404255319148936,0.404255319148936,0.0425531914893617,0.361702127659574,0.765957446808511,0.404255319148936,0.468085106382979,0.2,0,1.8,0,0.4,0,0,1,0,1,0,1,0,0
"967",0,0,0.125398319800747,-0.0665275399786822,-0.757599964046029,-0.980178229678411,-0.849557181772084,-0.261588304824266,-0.437491316032653,0.836114676970475,0.681643132220796,0.832263585827985,0.778776208780488,0.549850235378691,0.609756097560976,0.683782627265725,0.980778421388725,0.991818981408967,0.996606303360362,0.985810732436112,0.977842572623107,0.970324228586575,0.98097923250238,0.438709677377969,0.560368663562055,0.207373271904691,0.129032258066657,0.286635944647863,0.603686636062945,0.259907834120546,0,0,0,0,0,0,0,0.48936170212766,0.404255319148936,0.404255319148936,0.0425531914893617,0.361702127659574,0.765957446808511,0.404255319148936,14,0.2,0,1.8,0,0.4,0,1,1,0,1,0,1,0
"968",0,0,-0.702913285378311,0.125398319800747,-0.0665275399786822,-0.757599964046029,-0.980178229678411,-0.849557181772084,-0.261588304824266,0.782627299922978,0.836114676970475,0.681643132220796,0.832263585827985,0.778776208780488,0.549850235378691,0.609756097560976,0.984963311926937,0.980778421388725,0.991818981408967,0.996606303360362,0.985810732436112,0.977842572623107,0.970324228586575,0.305990783358967,0.438709677377969,0.560368663562055,0.207373271904691,0.129032258066657,0.286635944647863,0.603686636062945,0,0,0,0,0,0,0,0.0425531914893617,0.48936170212766,0.404255319148936,0.404255319148936,0.0425531914893617,0.361702127659574,0.765957446808511,0,14,0.2,0,1.8,0,0.4,0,1,1,0,1,0,1
"969",0,0,-0.868714935492877,-0.702913285378311,0.125398319800747,-0.0665275399786822,-0.757599964046029,-0.980178229678411,-0.849557181772084,0.795464270397946,0.782627299922978,0.836114676970475,0.681643132220796,0.832263585827985,0.778776208780488,0.549850235378691,0.986714379555887,0.984963311926937,0.980778421388725,0.991818981408967,0.996606303360362,0.985810732436112,0.977842572623107,0.314285714235155,0.305990783358967,0.438709677377969,0.560368663562055,0.207373271904691,0.129032258066657,0.286635944647863,0,0,0,0,0,0,0,0.297872340425532,0.0425531914893617,0.48936170212766,0.404255319148936,0.404255319148936,0.0425531914893617,0.361702127659574,0,0,14,0.2,0,1.8,0,0,0,1,1,0,1,0
"970",5.6,1,-1.11637244232328,-0.868714935492877,-0.702913285378311,0.125398319800747,-0.0665275399786822,-0.757599964046029,-0.980178229678411,0.732563115070603,0.795464270397946,0.782627299922978,0.836114676970475,0.681643132220796,0.832263585827985,0.778776208780488,0.990031767895225,0.986714379555887,0.984963311926937,0.980778421388725,0.991818981408967,0.996606303360362,0.985810732436112,0.198156682034887,0.314285714235155,0.305990783358967,0.438709677377969,0.560368663562055,0.207373271904691,0.129032258066657,0,0,0,0,0,0,0,0.0425531914893617,0.297872340425532,0.0425531914893617,0.48936170212766,0.404255319148936,0.404255319148936,0.0425531914893617,0,0,0,14,0.2,0,1.8,0,0,0,1,1,0,1
"971",11.2,1,-0.751678476568808,-1.11637244232328,-0.868714935492877,-0.702913285378311,0.125398319800747,-0.0665275399786822,-0.757599964046029,0.860504920872914,0.732563115070603,0.795464270397946,0.782627299922978,0.836114676970475,0.681643132220796,0.832263585827985,0.98116799402388,0.990031767895225,0.986714379555887,0.984963311926937,0.980778421388725,0.991818981408967,0.996606303360362,0.235023041491983,0.198156682034887,0.314285714235155,0.305990783358967,0.438709677377969,0.560368663562055,0.207373271904691,0,0,0,0,0,0,0,0.0425531914893617,0.0425531914893617,0.297872340425532,0.0425531914893617,0.48936170212766,0.404255319148936,0.404255319148936,5.6,0,0,0,14,0.2,0,1,0,0,0,1,1,0
"972",1.6,1,-0.400917422618881,-0.751678476568808,-1.11637244232328,-0.868714935492877,-0.702913285378311,0.125398319800747,-0.0665275399786822,0.997004706854942,0.860504920872914,0.732563115070603,0.795464270397946,0.782627299922978,0.836114676970475,0.681643132220796,0.967866308420786,0.98116799402388,0.990031767895225,0.986714379555887,0.984963311926937,0.980778421388725,0.991818981408967,0.15391705069522,0.235023041491983,0.198156682034887,0.314285714235155,0.305990783358967,0.438709677377969,0.560368663562055,0,0,0,0,0,0,0,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.297872340425532,0.0425531914893617,0.48936170212766,0.404255319148936,11.2,5.6,0,0,0,14,0.2,1,1,0,0,0,1,1
"973",0.2,1,-0.377928118187368,-0.400917422618881,-0.751678476568808,-1.11637244232328,-0.868714935492877,-0.702913285378311,0.125398319800747,0.902439024390244,0.997004706854942,0.860504920872914,0.732563115070603,0.795464270397946,0.782627299922978,0.836114676970475,0.969239852042845,0.967866308420786,0.98116799402388,0.990031767895225,0.986714379555887,0.984963311926937,0.980778421388725,0.314285714235155,0.15391705069522,0.235023041491983,0.198156682034887,0.314285714235155,0.305990783358967,0.438709677377969,0,0,0,0,0,0,0,0.297872340425532,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.297872340425532,0.0425531914893617,0.48936170212766,1.6,11.2,5.6,0,0,0,14,1,1,1,0,0,0,1
"974",0,0,-0.355287136494539,-0.377928118187368,-0.400917422618881,-0.751678476568808,-1.11637244232328,-0.868714935492877,-0.702913285378311,0.812580231065469,0.902439024390244,0.997004706854942,0.860504920872914,0.732563115070603,0.795464270397946,0.782627299922978,0.984646031061364,0.969239852042845,0.967866308420786,0.98116799402388,0.990031767895225,0.986714379555887,0.984963311926937,0.408294930831948,0.314285714235155,0.15391705069522,0.235023041491983,0.198156682034887,0.314285714235155,0.305990783358967,0,0,0,0,0,0,0,0.361702127659574,0.297872340425532,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.297872340425532,0.0425531914893617,0.2,1.6,11.2,5.6,0,0,0,1,1,1,1,0,0,0
"975",0,0,-0.242778873925755,-0.355287136494539,-0.377928118187368,-0.400917422618881,-0.751678476568808,-1.11637244232328,-0.868714935492877,0.803166452682927,0.812580231065469,0.902439024390244,0.997004706854942,0.860504920872914,0.732563115070603,0.795464270397946,0.99424878778751,0.984646031061364,0.969239852042845,0.967866308420786,0.98116799402388,0.990031767895225,0.986714379555887,0.391705069079573,0.408294930831948,0.314285714235155,0.15391705069522,0.235023041491983,0.198156682034887,0.314285714235155,0,0,0,0,0,0,0,0.361702127659574,0.361702127659574,0.297872340425532,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.297872340425532,0,0.2,1.6,11.2,5.6,0,0,0,1,1,1,1,0,0
"976",0,0,-0.350410617400569,-0.242778873925755,-0.355287136494539,-0.377928118187368,-0.400917422618881,-0.751678476568808,-1.11637244232328,0.888318356867779,0.803166452682927,0.812580231065469,0.902439024390244,0.997004706854942,0.860504920872914,0.732563115070603,0.986891092449125,0.99424878778751,0.984646031061364,0.969239852042845,0.967866308420786,0.98116799402388,0.990031767895225,0.381566820304632,0.391705069079573,0.408294930831948,0.314285714235155,0.15391705069522,0.235023041491983,0.198156682034887,0,0,0,0,0,0,0,0.319148936170213,0.361702127659574,0.361702127659574,0.297872340425532,0.0425531914893617,0.0425531914893617,0.0425531914893617,0,0,0.2,1.6,11.2,5.6,0,0,0,1,1,1,1,0
"977",0,0,-0.492874640344936,-0.350410617400569,-0.242778873925755,-0.355287136494539,-0.377928118187368,-0.400917422618881,-0.751678476568808,0.716302952503209,0.888318356867779,0.803166452682927,0.812580231065469,0.902439024390244,0.997004706854942,0.860504920872914,0.980055503692905,0.986891092449125,0.99424878778751,0.984646031061364,0.969239852042845,0.967866308420786,0.98116799402388,0.282949308850356,0.381566820304632,0.391705069079573,0.408294930831948,0.314285714235155,0.15391705069522,0.235023041491983,0,0,0,0,0,0,0,0.0425531914893617,0.319148936170213,0.361702127659574,0.361702127659574,0.297872340425532,0.0425531914893617,0.0425531914893617,0,0,0,0.2,1.6,11.2,5.6,0,0,0,1,1,1,1
"978",0,0,-0.333342800446276,-0.492874640344936,-0.350410617400569,-0.242778873925755,-0.355287136494539,-0.377928118187368,-0.400917422618881,0.788617886213094,0.716302952503209,0.888318356867779,0.803166452682927,0.812580231065469,0.902439024390244,0.997004706854942,0.974734026531079,0.980055503692905,0.986891092449125,0.99424878778751,0.984646031061364,0.969239852042845,0.967866308420786,0.289400921606592,0.282949308850356,0.381566820304632,0.391705069079573,0.408294930831948,0.314285714235155,0.15391705069522,0,0,0,0,0,0,0,0.361702127659574,0.0425531914893617,0.319148936170213,0.361702127659574,0.361702127659574,0.297872340425532,0.0425531914893617,0,0,0,0,0.2,1.6,11.2,0,0,0,0,1,1,1
"979",0,0,0.170331960280524,-0.333342800446276,-0.492874640344936,-0.350410617400569,-0.242778873925755,-0.355287136494539,-0.377928118187368,0.712023962310655,0.788617886213094,0.716302952503209,0.888318356867779,0.803166452682927,0.812580231065469,0.902439024390244,0.966340149162018,0.974734026531079,0.980055503692905,0.986891092449125,0.99424878778751,0.984646031061364,0.969239852042845,0.444239631295428,0.289400921606592,0.282949308850356,0.381566820304632,0.391705069079573,0.408294930831948,0.314285714235155,0,0,0,0,0,0,0,0.723404255319149,0.361702127659574,0.0425531914893617,0.319148936170213,0.361702127659574,0.361702127659574,0.297872340425532,0,0,0,0,0,0.2,1.6,0,0,0,0,0,1,1
"980",2.4,1,-0.0290601228579227,0.170331960280524,-0.333342800446276,-0.492874640344936,-0.350410617400569,-0.242778873925755,-0.355287136494539,0.73985600267009,0.712023962310655,0.788617886213094,0.716302952503209,0.888318356867779,0.803166452682927,0.812580231065469,0.977196137691724,0.966340149162018,0.974734026531079,0.980055503692905,0.986891092449125,0.99424878778751,0.984646031061364,0.365457824100679,0.444239631295428,0.289400921606592,0.282949308850356,0.381566820304632,0.391705069079573,0.408294930831948,0,0,0,0,0,0,0,0.340425531914894,0.723404255319149,0.361702127659574,0.0425531914893617,0.319148936170213,0.361702127659574,0.361702127659574,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1
"981",7.6,1,-0.490784703578435,-0.0290601228579227,0.170331960280524,-0.333342800446276,-0.492874640344936,-0.350410617400569,-0.242778873925755,0.759092854120668,0.73985600267009,0.712023962310655,0.788617886213094,0.716302952503209,0.888318356867779,0.803166452682927,0.982609812884803,0.977196137691724,0.966340149162018,0.974734026531079,0.980055503692905,0.986891092449125,0.99424878778751,0.329032258088777,0.365457824100679,0.444239631295428,0.289400921606592,0.282949308850356,0.381566820304632,0.391705069079573,0,0,0,0,0,0,0,0.340425531914894,0.340425531914894,0.723404255319149,0.361702127659574,0.0425531914893617,0.319148936170213,0.361702127659574,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0
"982",5.6,1,-0.454907455725631,-0.490784703578435,-0.0290601228579227,0.170331960280524,-0.333342800446276,-0.492874640344936,-0.350410617400569,0.978177150192555,0.759092854120668,0.73985600267009,0.712023962310655,0.788617886213094,0.716302952503209,0.888318356867779,0.966492764798728,0.982609812884803,0.977196137691724,0.966340149162018,0.974734026531079,0.980055503692905,0.986891092449125,0.489400921695071,0.329032258088777,0.365457824100679,0.444239631295428,0.289400921606592,0.282949308850356,0.381566820304632,0,0,0,0,0,0,0,0.446808510638298,0.340425531914894,0.340425531914894,0.723404255319149,0.361702127659574,0.0425531914893617,0.319148936170213,7.6,2.4,0,0,0,0,0,1,1,0,0,0,0,0
"983",0,0,-0.376186504159552,-0.454907455725631,-0.490784703578435,-0.0290601228579227,0.170331960280524,-0.333342800446276,-0.492874640344936,0.968335472862644,0.978177150192555,0.759092854120668,0.73985600267009,0.712023962310655,0.788617886213094,0.716302952503209,0.958906145234165,0.966492764798728,0.982609812884803,0.977196137691724,0.966340149162018,0.974734026531079,0.980055503692905,0.25898617506057,0.489400921695071,0.329032258088777,0.365457824100679,0.444239631295428,0.289400921606592,0.282949308850356,0,0,0,0,0,0,0,0.361702127659574,0.446808510638298,0.340425531914894,0.340425531914894,0.723404255319149,0.361702127659574,0.0425531914893617,5.6,7.6,2.4,0,0,0,0,1,1,1,0,0,0,0
"984",13,1,-0.57089894626645,-0.376186504159552,-0.454907455725631,-0.490784703578435,-0.0290601228579227,0.170331960280524,-0.333342800446276,0.796747967445443,0.968335472862644,0.978177150192555,0.759092854120668,0.73985600267009,0.712023962310655,0.788617886213094,0.978882771184501,0.958906145234165,0.966492764798728,0.982609812884803,0.977196137691724,0.966340149162018,0.974734026531079,0.267281105936758,0.25898617506057,0.489400921695071,0.329032258088777,0.365457824100679,0.444239631295428,0.289400921606592,0,0,0,0,0,0,0,0.0425531914893617,0.361702127659574,0.446808510638298,0.340425531914894,0.340425531914894,0.723404255319149,0.361702127659574,0,5.6,7.6,2.4,0,0,0,0,1,1,1,0,0,0
